id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm254745,Frontiers of Dreams and Fears,MOVIE,"This heartfelt documentary from award-winning filmmaker Mai Masri explores the enduring friendship that evolves between two Palestinian girls—Mona, who was born and raised in the economically marginalized Shatila refugee camp in Beirut, and Manar, who lives in the Dheisha refugee camp under Israeli control.  The two girls begin their friendship as penpals, sharing the similarities and differences of life in the two refugee camps. Mona and Manar are finally able to meet face-to-face at the Lebanese-Israeli border during Israel's withdrawal from South Lebanon. But when the second intifada suddenly erupts around them shortly thereafter, both girls must face heart-breaking changes in their lives.",2001,,56,"['documentation', 'history']",['PS'],,tt0477653,8.2,55.0,0.916,
tm76399,A Love Story,MOVIE,"Ian Montes is a picture of success. Despite being a son of a shipping tycoon, Ian refused to just ride in his father's empire. He built his own real estate company and earned his first million at a very young age. He never looked back since then. Driven by his ambition to become better, if not as good as his father, Ian managed to make it on his own. But behind all the glory is a man yearning for love and recognition.",2007,,117,"['drama', 'romance']",['PH'],,tt0990433,6.4,142.0,2.011,5.2
ts86241,Le Robe De Mariage Des Cieux,SHOW,"It was with much difficulty that Ai Qing was able to save enough money and arrive in her dream place, Paris. As a result, she was extremely happy about this. At the same time, Zi Hao is also in Paris receiving an international fashion award, the grand prize. They both got into a big argument at a small artistic shop over a small wooden horse that they both fell in love with. In the end, with the owner's consent, Ai Qing is able to obtain the wooden horse. The accidental meeting at the airport and on the plane, cause the two of them to have an even more unfavorable impression of each other.",2004,TV-MA,63,[],[],1.0,,,,0.6,
tm481594,Bheem vs Aliens,MOVIE,"Aliens from a planet called Zeake attack Dholakpur. They destroy the palace and take King Indravarma and Princess Indumati captive. The aliens then proceed to Pehalwanpur. Kyto, the alien leader challenges Bheem to a game to release the king and his daughter.",2010,G,69,['animation'],[],,tt6442436,7.6,38.0,,
ts82592,The Truth,SHOW,"A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.",2008,TV-14,44,"['thriller', 'drama']",['SG'],1.0,tt9233832,,,0.6,
tm639940,Tango with Me,MOVIE,"""Tango With Me"" is a contemporary story about forgiveness about some of our core values as a people and our faith.",2010,,104,"['drama', 'family', 'romance']",['US'],,tt1686795,6.3,46.0,0.6,
tm404676,To and from New York,MOVIE,"While covering a story in New York City, a Seattle-based reporter uncovers a link between two missing women that changes her lead entirely. Now, with her editor breathing down her neck, she works with her friend and a local art dealer to turn in the headline of her career, a task that takes them precariously close to danger.",2006,,82,[],['US'],,,,,1.401,5.8
tm89054,Osuofia in London 2,MOVIE,"Osuofia return to his Nigerian village with a new British wife, the scheming fiancee of his dead brother.",2004,,72,[],['XX'],,,,,1.091,
tm252951,Brother's Shadow,MOVIE,"Jake Groden is the black sheep of his family. Ankle deep in fish guts, he serves out his parole in Alaska. Then, after a decade of self-imposed exile, he is forced to return to his Brooklyn family. He soon discovers that his perfect brother, Michael is dead, and he begins trying to take what Michael had- a beautiful wife, adoring son, control of the family furniture business and the love of their gruff father. For Jake, the price of a new life is his identity.",2006,,91,['drama'],['US'],,tt0468458,6.1,152.0,0.999,7.0
tm87672,Rabun,MOVIE,"It tells a story about a free-spirited older couple, Pak Atan and Mak Inom who decide to spend more time in the country after getting tired of city life. But they find that life in the old village isn't a good thing when they get cheated by a distant relative, Yem, out of some money. They cut him off and Yem plots revenge. Meanwhile, in the city, the couple's daughter Orked is being wooed by a young gentleman,",2003,,90,"['drama', 'family']",['MY'],,tt0368190,7.6,85.0,1.201,7.0
ts20660,Shameless,SHOW,"Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.",2011,TV-MA,54,"['drama', 'comedy']",['US'],11.0,tt1586680,8.6,234232.0,252.934,8.112
tm68272,Project X,MOVIE,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",2012,R,88,['comedy'],['US'],,tt1636826,6.6,207830.0,148.44,6.8
tm61801,Zero Dark Thirty,MOVIE,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",2012,R,157,"['thriller', 'drama', 'history', 'war']",['US'],,tt1790885,7.4,296416.0,24.241,7.0
tm44730,The Amazing Spider-Man,MOVIE,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",2012,PG-13,136,"['action', 'fantasy', 'scifi']",['US'],,tt0948470,6.9,646119.0,159.056,6.7
ts21095,Teenage Mutant Ninja Turtles,SHOW,"The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City.",2012,TV-Y7,24,"['animation', 'scifi', 'action', 'family', 'thriller', 'horror', 'fantasy', 'crime', 'comedy', 'drama']",['US'],5.0,tt1877889,7.8,10809.0,48.881,8.3
tm39888,The Dark Knight Rises,MOVIE,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",2012,PG-13,165,"['thriller', 'action', 'drama', 'crime']",['US'],,tt1345836,8.4,1669067.0,91.76,7.768
tm166978,Mission: Impossible - Ghost Protocol,MOVIE,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",2011,PG-13,132,"['thriller', 'action']",['US'],,tt1229238,7.4,485301.0,76.839,7.0
ts20564,New Girl,SHOW,"Jessica Day is an offbeat and adorable girl in her late 20s who, after a bad breakup, moves in with three single guys. Goofy, positive, vulnerable and honest to a fault, Jess has faith in people, even when she shouldn't. Although she's dorky and awkward, she's comfortable in her own skin. More prone to friendships with women, she's not used to hanging with the boys—especially at home.",2011,TV-14,21,"['comedy', 'romance']",['US'],7.0,tt1826940,7.7,219079.0,72.923,7.3
ts8175,Call the Midwife,SHOW,"Drama following the lives of a group of midwives working in the poverty-stricken East End of London during the 1950s, based on the best-selling memoirs of Jennifer Worth.",2012,TV-PG,55,"['family', 'drama', 'history', 'european']",['GB'],11.0,tt1983079,8.5,26146.0,25.211,7.4
ts278,Black Mirror,SHOW,"A contemporary British re-working of The Twilight Zone with stories that tap into the collective unease about our modern world. 

Over the last ten years, technology has transformed almost every aspect of our lives before we've had time to stop and question it. In every home; on every desk; in every palm - a plasma screen; a monitor; a smartphone - a black mirror of our 21st Century existence.",2011,TV-MA,59,"['drama', 'scifi', 'thriller', 'european']",['GB'],5.0,tt2085059,8.8,526383.0,90.552,8.3
tm170442,Margin Call,MOVIE,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,2011,R,107,"['thriller', 'drama']",['US'],,tt1615147,7.1,128874.0,14.851,6.8
tm41792,Django Unchained,MOVIE,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",2012,R,165,"['western', 'drama']",['US'],,tt1853728,8.4,1472668.0,66.924,8.15
ts21580,Longmire,SHOW,A Wyoming sheriff rebuilds his life and career following the death of his wife. Based on the “Walt Longmire” series of mystery novels written by best-selling author Craig Johnson.,2012,TV-14,53,"['drama', 'western', 'crime', 'action']",['US'],6.0,tt1836037,8.3,35021.0,36.854,7.8
ts32835,Hunter x Hunter,SHOW,"Twelve-year-old Gon Freecss one day discovers that the father he had always been told was dead was alive. His Father, Ging, is a Hunter — a member of society's elite with a license to go anywhere or do almost anything. Gon, determined to follow in his father's footsteps, decides to take the Hunter Examination and eventually find his father to prove himself as a Hunter in his own right. But on the way, he learns that there is more to becoming a Hunter than previously thought, and the challenges that he must face are considered the toughest in the world.",2011,TV-14,23,"['action', 'animation', 'comedy', 'fantasy']",['JP'],3.0,tt2098220,9.0,92162.0,178.265,8.8
ts21599,Ink Master,SHOW,"Hosted by rock legend Dave Navarro and judged by icons of the tattoo world, Chris Núñez and Oliver Peck, a group of the country's most creative and skilled tattoo artists compete for a hundred thousand dollars and the title of Ink Master. The stakes couldn't be higher with ""living canvasses"" donating their skin to be permanently marked in this adrenalized competition elimination.",2012,TV-14,42,['reality'],['US'],13.0,tt1865740,7.4,3998.0,13.078,7.9
tm32982,Les Misérables,MOVIE,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",2012,PG-13,158,"['drama', 'history', 'romance', 'war']","['US', 'GB']",,tt1707386,7.5,327017.0,21.858,7.3
tm60292,Argo,MOVIE,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",2012,R,120,"['thriller', 'drama']","['GB', 'US']",,tt1024648,7.7,600392.0,18.069,7.3
